File,Procurement Instrument Identifier,Modification Number,Referenced PIID,Transaction Number,Solicitation Identifier,Agency Identifier,Referenced IDV Modification Number,Referenced IDV Agency Identifier,Date Signed,Effective Date,Current Completion Date,Ultimate Completion Date,IDV Last Date to Order,Date/Time Stamp Accepted,Base And All Options Value,Base And Exercised Options Value,Action Obligation,Total Action Obligation,Total Base And Exercised Options Value,Contracting Office Agency Name,Contracting Office Code,Program/Funding Agency Code,Program/Funding Office Code,Foreign Funding,Source UserID,Web Site URL,Who Can Use,Maximum Order Limit,Fee for Use of Service,Fixed Fee Value,Fee Range Lower Value,Fee Range Upper Value,Ordering Procedure,Fee Paid for Use of IDV,Type of Contract,Undefinitized Action,Multi Year Contract,Type of IDC,Major Program,"Contingency, Humanitarian, or Peacekeeping Operation",Cost or Pricing Data,Contract Financing,Cost Accounting Standards Clause,Purchase Card as Payment Method,Program Acronym,Number of Actions,National Interest Action,Product/Service Code,Product/Service Description,"Program, System, or Equipment Code",DoD Claimant Program Code,Information Technology Commercial Item Category,DUNS Number,Contractor Name,Principal Place of Performance State,Principal Place of Performance Location,Principal Place of Performance Country,Principal Place of Performance Name,Country of Product or Service Origin,Congressional District - Contractor,Congressional District - Place of Performance,Place of Manufacture,Place Of Performance Zip Code,Place Of Performance Zip Code Extension
fpds_content_1110.html,72MC1024N00006,0,,0,,7200,31,8000,2024-03-26,2024-03-26,2025-04-07,2025-04-07,2024-03-07,2025-01-23 16:16:01,169995.26,169995.26,169995.26,0.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,72MC10,7200,72000M,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),,,,,,DC,,USA,WASHINGTON,USA,,,,20547,0002
fpds_content_160.html,1331L524F13230201,0,,0,,1323,P24006,1301,2024-08-14,2024-09-01,2025-08-31,2025-08-31,,2024-08-14 23:45:09,105465.0,105465.0,105465.0,0.0,0.0,OFFICE OF THE SECRETARY,1331L5,1323,1333LB,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R799,SUPPORT- MANAGEMENT: OTHER,,,,,,MD,,USA,SUITLAND,USA,,,,20746,4519
fpds_content_530.html,86614324F00052,0,,0,,8600,0,8600,2024-09-25,2024-09-27,2025-09-26,2025-09-26,2024-05-06,2024-09-25 16:22:23,567809.0,567809.0,567809.0,0.0,0.0,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",866143,8600,864734,,,,,0,,0.0,0.0,0.0,,0,,,,,"FURNITURE DESIGN, INSTALLATION & STORAGE FOR HUD OFFICES",,,,,,,1,,7110,OFFICE FURNITURE,,,,,,DC,,USA,WASHINGTON,USA,,,,20410,0001
fpds_content_863.html,73351022F0108,P00004,,0,,7300,P00004,7300,2025-01-28,2022-08-01,2024-01-31,2025-07-31,,2025-01-28 15:28:21,-739.97,-739.97,-739.97,29260.03,94260.03,SMALL BUSINESS ADMINISTRATION,733510,7300,735100,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R606,SUPPORT- ADMINISTRATIVE: COURT REPORTING,,,,,,DC,,USA,WASHINGTON,USA,,,,20416,0005
fpds_content_926.html,72029424P00055,0,,0,,7200,,,2024-09-28,2024-09-28,2025-03-30,2025-03-30,,2024-10-08 14:09:10,71428.71,71428.71,71428.71,0.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720294,7200,720294,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7110,OFFICE FURNITURE,,,,,,,,XWB,WEST BANK,ISR,,,,,
fpds_content_475.html,70RDAD22FR0000139,P00008,,0,70RDAD22Q00000221,7001,PO0040,4732,2025-01-22,2022-09-30,2025-04-04,2025-09-29,2022-09-21,2025-01-22 19:39:09,0.0,0.0,0.0,13504563.29,13504563.29,OFFICE OF PROCUREMENT OPERATIONS,70RDAD,7002,70KSC6,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION,,,,,,DC,,USA,WASHINGTON,USA,,,,20528,0115
fpds_content_9.html,9531CB24A0008,P00001,,,,955F,PA0007,4732,2025-01-28,2024-09-30,,,,2025-01-28 16:17:52,0.0,0.0,0.0,0.0,0.0,CONSUMER FINANCIAL PROTECTION BUREAU,9531CB,955F,9531CB,,,,,0,,,,,,0,,,,,,,,,,,,,,U009,EDUCATION/TRAINING- GENERAL,,,,,,,,,,,,,,,
fpds_content_44.html,12319824F0052,P00002,,0,,12F2,P00001,12F2,2025-01-22,2024-09-23,2025-03-29,2025-03-29,2024-08-27,2025-01-22 11:49:09,0.0,0.0,0.0,305111.64,305111.64,FOOD AND NUTRITION SERVICE,123198,12F2,123198,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,GA,,USA,ATLANTA,USA,,,,30303,2789
fpds_content_1002.html,7200AA24M00011,P00001,,0,7200AA24Q00010,7200,PA0015,4732,2024-12-20,2024-09-03,2029-09-03,2029-09-03,2024-01-19,2024-12-20 22:33:16,0.0,0.0,230000.0,1730000.0,7588611.71,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,720LPA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,,,,,,MD,,USA,BETHESDA,USA,,,,20814,6300
fpds_content_619.html,693JK424F96022N,0,,0,,6901,0,6901,2024-09-30,2024-09-30,2025-09-29,2025-09-29,2024-09-17,2024-09-30 16:30:35,327714.0,327714.0,327714.0,0.0,0.0,OFFICE OF THE SECRETARY,693JK4,6901,693JK6,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20590,0001
fpds_content_249.html,91990022C0017,P00010,,0,91990021R0035,9100,,,2025-02-10,2022-02-14,2025-02-10,2025-02-10,2021-10-07,2025-02-10 14:44:10,0.0,0.0,0.0,20205550.2,20205550.2,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,B542,SPECIAL STUDIES/ANALYSIS- EDUCATIONAL,,,,,,NC,,USA,DURHAM,USA,,,,27709,2194
fpds_content_875.html,720BHA21S00030,P00006,,0,720FDA20B00031,7200,,,2025-01-02,2021-02-14,2025-01-25,2025-01-25,2020-02-15,2025-01-25 22:07:45,0.0,0.0,0.0,380868.0,380868.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720BHA,7200,720BHA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R497,SUPPORT- PROFESSIONAL: PERSONAL SERVICES CONTRACTS,,,,,,DC,,USA,WASHINGTON,USA,,,,20045,1000
fpds_content_526.html,86615124F00018,P00002,,0,,8600,P00001,8600,2025-01-24,2024-09-30,2025-09-29,2026-09-29,2024-09-25,2025-01-24 21:28:38,0.0,0.0,0.0,838195.2,838195.2,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",866146,8600,864734,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R703,SUPPORT- MANAGEMENT: ACCOUNTING,,,,,,DC,,USA,WASHINGTON,USA,,,,20001,0001
fpds_content_176.html,91990024F0040,P00001,,0,91990024Q0068,9100,0,4732,2025-02-04,2024-08-30,2025-02-04,2025-02-04,2024-06-20,2025-02-04 13:12:08,0.0,0.0,0.0,124638.29,124638.29,"EDUCATION, DEPARTMENT OF",919900,9100,910015,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,,,,,,MA,,USA,BOSTON,USA,,,,02108,1921
fpds_content_463.html,75D30123F17996,P00002,,0,75D301-23-Q-76808,7523,0,7523,2024-08-01,2023-09-13,2025-09-29,2025-09-29,2023-07-14,2024-11-26 15:25:21,0.0,0.0,0.0,244191.0,244191.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,GA,,USA,ATLANTA,USA,,,,30341,3717
fpds_content_199.html,91990019C0004,P00010,,0,91990018R0024,9100,,,2025-02-10,2019-01-10,2025-02-10,2026-10-20,,2025-02-10 15:02:05,0.0,0.0,0.0,4304896.32,4304896.32,"EDUCATION, DEPARTMENT OF",919900,9100,919910,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,,,,,,DC,,USA,WASHINGTON,USA,,,,20202,0002
fpds_content_930.html,72044021C00001,P00004,,0,72044020R00001,7200,,,2024-11-12,2020-12-20,2025-12-20,2025-12-20,2020-03-13,2024-11-12 23:26:19,0.0,0.0,0.0,33275396.67,36310210.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720440,7200,720440,,,,,0,,0.0,0.0,0.0,,0,,,,,USAID IMPROVING PRIVATE SECTOR COMPETITIVENESS,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,VNM,VIETNAM,VNM,,,,,
fpds_content_1014.html,720CPS21M00002,P00015,,0,7200AAR00063,7200,PA0006,4732,2025-01-16,2021-06-01,2026-05-31,2026-05-31,2021-06-01,2025-01-16 18:17:01,0.0,0.0,300000.0,38225981.43,82444446.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720CPS,7200,72C0T1,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,,,,,,DC,,USA,WASHINGTON,USA,,,,20523,0001
fpds_content_52.html,1232SA22F0079,P00005,,0,1232SA22R0024,12H2,PA0038,4732,2025-01-30,2022-06-28,2025-07-10,2025-07-10,2022-05-18,2025-01-30 12:02:30,-83670.25,-83670.25,-83670.25,492694.75,492694.75,AGRICULTURAL RESEARCH SERVICE,1232SA,12H3,123159,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,MO,,USA,KANSAS CITY,USA,,,,64141,3061
fpds_content_121.html,1305M324F0343,0,,0,1305M324Q0310,1330,0,1330,2024-09-04,2024-10-01,2025-09-30,2029-09-30,2024-07-17,2025-01-17 12:45:23,3204694.4,606520.0,606520.0,0.0,0.0,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,1305M3,1330,1333BY,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,MD,,USA,SILVER SPRING,USA,,,,20910,3282
fpds_content_571.html,19AQMM22F1859,P00006,,0,,1900,PS0016,4732,2025-01-24,2022-07-01,2025-01-23,2025-01-23,2022-05-19,2025-01-29 07:28:03,-279828.25,-48246.25,0.0,356627.75,356627.75,"STATE, DEPARTMENT OF",19AQMM,1900,19XDS0,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R799,SUPPORT- MANAGEMENT: OTHER,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,1000
fpds_content_822.html,47QPCA24F0006,P00006,,0,47QPCA24Q0008,4732,P00007,4732,2024-12-23,2024-01-01,2024-12-31,2029-06-30,2023-09-28,2024-12-23 07:51:30,0.0,781864.56,781864.56,1777642.56,1792642.56,FEDERAL ACQUISITION SERVICE,47QPCA,4732,47QPCE,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20036,2603
fpds_content_988.html,7200AA22M00002,P00008,,0,7200AA22Q00002,7200,PA0014,4732,2024-09-27,2022-07-07,2027-07-06,2027-07-06,2022-02-07,2024-11-22 14:47:33,0.0,0.0,11353454.67,36849286.26,88341239.6,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,7201P1,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,,,,,,DC,,USA,WASHINGTON,USA,,,,20001,0004
fpds_content_967.html,7200AA20C00063,P00008,,0,,7200,,,2024-12-13,2020-08-06,2026-01-01,2026-01-02,2020-07-31,2025-01-23 15:39:51,0.0,820648.16,820648.16,3995375.39,3995375.39,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,72000M,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R604,SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION,,,,,,DC,,USA,WASHINGTON,USA,,,,20523,0001
fpds_content_434.html,75D30124C20075,0,,0,75D301-24-R-73188,7523,,,2024-09-19,2024-09-29,2025-09-28,2029-09-28,2024-08-14,2024-09-19 17:02:22,17935133.76,3378083.4,3378083.36,0.0,0.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,GA,,USA,ATLANTA,USA,,,,30329,4018
fpds_content_1043.html,72067425C00001,0,,0,,7200,,,2024-12-03,2024-12-03,2029-12-02,2029-12-02,2024-05-08,2024-12-12 10:03:36,83132725.0,83132725.0,23533469.0,0.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720674,7200,720AFR,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,,,NGA,NIGERIA,NGA,,,,,
fpds_content_658.html,20341423F00010,P00002,,0,,2036,0,0300,2025-02-05,2023-05-14,2025-02-05,2025-02-05,,2025-02-05 22:11:43,-53400.0,0.0,0.0,28200.0,28200.0,BUREAU OF THE FISCAL SERVICE,203414,2026,2033H3,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,3927
fpds_content_208.html,91990019C0059,P00011,,0,91990019R0017,9100,,,2025-02-10,2019-09-05,2026-09-05,2026-09-05,2019-04-29,2025-02-10 16:32:23,0.0,0.0,0.0,3622574.0,3622574.0,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,,,,,,DC,,USA,WASHINGTON,USA,,,,20202,0002
fpds_content_1106.html,7200AA20M00002,P00026,,0,,7200,PA0028,4732,2024-09-25,2020-02-19,2025-06-09,2025-06-09,2020-02-19,2024-09-26 15:13:39,0.0,0.0,1123329.59,77953805.69,79792188.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720PLR,7200,720PLR,,,,,0,,0.0,0.0,0.0,,0,,,,,PPL PROGRAM CYCLE AWARD,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20523,0001
fpds_content_1042.html,72067424C00002,P00001,,0,72067423R00002,7200,,,2025-01-07,2024-06-25,2029-06-25,2029-06-25,2024-01-11,2025-01-31 12:50:11,0.0,0.0,15125000.0,20315424.0,73048710.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720674,7200,720AFR,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,,,GHA,GHANA,GHA,,,,0000,
fpds_content_659.html,20343021P00015,P00008,,0,,2036,,,2025-02-05,2021-09-24,2025-02-05,2025-02-05,,2025-02-05 21:20:36,-20987.2,-20987.2,-20987.2,69114.0,69114.0,BUREAU OF THE FISCAL SERVICE,203430,955F,9531CB,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,DC,,USA,WASHINGTON,USA,,,,20552,0003
fpds_content_209.html,91990024F0348,P00001,,0,,9100,0,9100,2025-02-10,2024-07-24,2025-02-10,2025-02-10,2024-03-25,2025-02-12 07:50:20,0.0,0.0,0.0,1023897.0,1023897.0,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,B542,SPECIAL STUDIES/ANALYSIS- EDUCATIONAL,,,,,,DC,,USA,WASHINGTON,USA,,,,20005,0001
fpds_content_1107.html,72MC1021M00005,P00057,,0,,7200,PA0063,4730,2025-02-03,2021-01-19,2026-01-18,2026-01-18,2020-04-20,2025-02-03 08:29:12,0.0,0.0,1203510.22,81783301.86,108266786.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,72MC10,7200,72MC10,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,VA,,USA,MCLEAN,USA,,,,22102,4944
fpds_content_120.html,1305M324F0183,0,,0,,1330,0,1330,2024-06-18,2024-07-01,2026-06-30,2026-06-30,2024-05-22,2024-06-18 20:40:17,500000.0,500000.0,500000.0,0.0,0.0,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,1305M3,1330,1333CD,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,MD,,USA,SILVER SPRING,USA,,,,20910,6823
fpds_content_570.html,19AQMM22F2835,P00003,,0,,1900,0,4732,2023-08-23,2022-09-29,2023-11-04,2026-09-05,2022-07-26,2023-08-23 19:31:06,4030.0,4030.0,5066.74,579783.03,579783.03,"STATE, DEPARTMENT OF",19AQMM,1900,19XECA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R405,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS,,,,,,DC,,USA,WASHINGTON,USA,,,,20005,3701
fpds_content_823.html,47QPCA20F0021,P00017,,0,,4732,PA0002,4732,2024-07-01,2020-07-20,2024-07-19,2025-07-19,2020-05-21,2024-11-18 17:01:02,0.0,522531.54,522531.54,3837249.51,3840584.12,FEDERAL ACQUISITION SERVICE,47QPCA,4732,47QPCE,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20405,0002
fpds_content_989.html,7200AA22N00006,P00016,,0,7200AA22R00024,7200,PA0002,4732,2024-10-11,2022-08-01,2027-07-31,2027-07-31,2022-03-11,2024-11-07 15:32:28,0.0,0.0,389867.0,25543784.72,58767435.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7201P1,7200,720517,,,,,0,,0.0,0.0,0.0,,0,,,,,TAP EG TECHNICAL ASSISTANCE PROJECT FOR ECONOMIC GROWTH,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,VA,,USA,ARLINGTON,USA,,,,22201,4798
fpds_content_966.html,72068724P00021,P00001,,0,,7200,,,2024-10-30,2024-02-22,2025-10-30,2025-10-30,,2024-10-30 13:44:13,12818.0,12818.0,12818.0,14740.72,14740.72,AGENCY FOR INTERNATIONAL DEVELOPMENT,720687,7200,720687,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,,,MDG,MADAGASCAR,MDG,,,,687,
fpds_content_435.html,75D30124F20134,0,,0,75D301-24-Q-78448,7523,PS0024,4732,2024-09-26,2024-09-30,2025-02-28,2028-06-30,2024-09-12,2024-09-26 11:51:22,3999772.76,2747443.91,2747443.91,0.0,0.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,1742
fpds_content_1015.html,7200AA23M00002,P00005,,0,7200AA23Q00020,7200,PA0049,4730,2024-10-23,2023-09-21,2028-09-20,2028-09-20,2023-05-09,2024-11-13 13:58:45,0.0,0.0,763603.0,7102163.18,16966684.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,720612,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,NY,,USA,NEW YORK,USA,,,,10011,3191
fpds_content_53.html,12318723F0278,P00003,,0,,12C2,0,12C2,2025-01-30,2023-05-01,2025-01-30,2025-05-01,,2025-01-30 16:40:53,0.0,0.0,0.0,80653.04,80653.04,FOREST SERVICE,123187,12C2,1233TF,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,AB11,COMMUNITY AND REGIONAL DEVELOPMENT R&D SERVICES; COMMUNITY DEVELOPMENT; BASIC RESEARCH,,,,,,DC,,USA,WASHINGTON,USA,,,,20090,8521
fpds_content_874.html,720BHA23S00004,P00003,,0,720BHA21B00067,7200,,,2025-01-10,2022-11-20,2025-01-25,2025-01-25,2021-07-13,2025-01-23 22:08:51,0.0,0.0,0.0,554320.0,1033842.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720BHA,7200,720BHA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R497,SUPPORT- PROFESSIONAL: PERSONAL SERVICES CONTRACTS,,,,,,DC,,USA,WASHINGTON,USA,,,,20536,0003
fpds_content_527.html,86615124C00008,P00001,,0,86615124R00011,8600,,,2024-12-02,2024-09-25,2029-09-29,2029-09-29,2024-09-20,2024-12-04 10:44:45,0.0,0.0,0.0,210282.72,210282.72,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",866151,8600,864737,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,VA,,USA,VIENNA,USA,,,,22182,2664
fpds_content_177.html,91990025F0013,P00002,,0,,9100,P00006,9100,2025-02-04,2024-12-16,2025-02-04,2025-02-04,2024-11-25,2025-02-04 12:59:07,0.0,0.0,0.0,4689567.72,4689567.72,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20202,0002
fpds_content_462.html,75D30123F17568,P00001,,0,75D301-23-Q-76398,7523,0,7523,2024-07-31,2023-09-01,2025-08-31,2025-08-31,2023-06-16,2024-11-26 15:25:21,0.0,0.0,0.0,89106.0,89106.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,MA,,USA,CONCORD,USA,,,,01742,2767
fpds_content_198.html,91990022F0007,P00011,,0,91990021Q0055,9100,PA0044,4732,2025-02-12,2021-12-01,2025-02-10,2025-02-10,2021-09-10,2025-02-12 00:15:29,0.0,0.0,0.0,6782440.57,6782440.57,"EDUCATION, DEPARTMENT OF",919900,9100,919900,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,2410
fpds_content_931.html,72048622F00001,P00009,,0,,7200,0,7200,2024-11-20,2021-12-10,2026-09-30,2026-09-30,2021-04-09,2024-11-20 22:22:22,0.0,0.0,9309832.25,31898504.25,40111604.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720486,7200,720486,,,,,0,,0.0,0.0,0.0,,0,,,,,USAID SOUTHEAST ASIA'S SMART POWER PROGRAM,,,,,,,1,,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,,,,,,,,THA,THAILAND,THA,,,,,
fpds_content_8.html,9531CB25F0039,P00001,,0,,955F,0,0300,2025-02-10,2025-01-30,2025-02-10,2025-02-10,2025-01-28,2025-02-10 12:23:55,0.0,0.0,0.0,56300.0,56300.0,CONSUMER FINANCIAL PROTECTION BUREAU,9531CB,955F,9531CB,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,DC,,USA,WASHINGTON,USA,,,,20004,2460
fpds_content_45.html,12FPC223A0002,P00001,,,12FPC223Q0012,12D0,,,2025-01-29,2023-02-27,,,,2025-01-29 13:25:42,0.0,0.0,0.0,0.0,0.0,FARM PRODUCTION AND CONSERVATION BUSINESS CENTER,12FPC2,12C3,12362P,,,,,0,,,,,,0,,,,,,,,,,,,,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,,,,,,,,
fpds_content_1003.html,7200AA24M00015,P00004,,0,7200AA24Q00012,7200,PA0028,4732,2025-01-17,2024-09-12,2029-09-11,2029-09-11,2024-04-12,2025-02-10 12:59:16,0.0,0.0,3113120.45,7185148.14,29881734.51,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,720LAC,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,F999,OTHER ENVIRONMENTAL SERVICES,,,,,,CA,,USA,SOUTH LAKE TAHOE,USA,,,,96150,7920
fpds_content_618.html,693JK424C600007,0,,0,,6901,,,2024-09-30,2024-09-30,2025-09-29,2029-09-29,2024-09-03,2024-09-30 13:29:53,2087139.2,401061.12,401061.12,0.0,0.0,OFFICE OF THE SECRETARY,693JK4,6901,693JK6,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R699,SUPPORT- ADMINISTRATIVE: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20590,0001
fpds_content_248.html,91990021F0370,P00005,,0,,9100,0,9100,2025-02-10,2021-09-07,2025-02-10,2025-02-10,2021-05-05,2025-02-10 15:36:44,0.0,0.0,0.0,3749760.03,3749760.03,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,B542,SPECIAL STUDIES/ANALYSIS- EDUCATIONAL,,,,,,DC,,USA,WASHINGTON,USA,,,,20202,0002
fpds_content_161.html,1333ND24FNB180071,P24001,,0,NB180000-24-01101,1341,0,1341,2024-06-06,2024-04-01,2025-03-31,2025-03-31,2024-03-18,2024-06-06 16:20:39,0.0,0.0,0.0,299877.68,299877.68,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,1341,1333ND,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DD01,"IT AND TELECOM - SERVICE DELIVERY SUPPORT SERVICES: ITSM, OPERATIONS CENTER, PROJECT/PM (LABOR)",,,,,,VA,,USA,VIENNA,USA,,,,22182,6228
fpds_content_531.html,86614323F00052,P00001,,0,,8600,P00005,8600,2024-08-01,2023-08-30,2025-08-07,2025-08-07,2023-06-29,2024-08-01 15:25:20,0.0,0.0,0.0,1115300.0,1115300.0,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",866143,8600,864734,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7110,OFFICE FURNITURE,,,,,,GA,,USA,ATLANTA,USA,,,,30303,2806
